"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark","Type","State"
"gene_nDE_473",0.965655707911411,0.968712318326286,1.68878135073396,1.21453548632857,4.11178113465326,10305.225614762,0.708859036517866,0.999882157615178,0.042,0.038,1.10526315789474,0.058,0.038,1.52631578947368,1.72859320853632,0.335362071869702,0.349678364640992,0.433450657104472,0.800997851892798,0.630595692732567,1,NA,NA,NA
"gene_nDE_181",0.995746851849255,0.985881645190584,2.82143938341714,0.708298267479705,14238.1870203944,1.16497384161234,0.999801879242514,0.62189248212156,0.012,0.008,1.5,0.012,0.01,1.2,1.71772331929158,0.160371620033799,0.266544083641428,0.302521067794269,0.777873550218861,0.633000711334239,1,NA,NA,NA
"gene_nDE_362",1.3235024842519e-05,0.997489999642568,0.0120001293792407,1.59362459080232,0.00480804206968171,11193.5515993225,0.286053844958248,0.999857650386938,0.012,0.004,3,0.012,0.004,3,1.69174298285965,0.325171665294919,0.684091209548951,0.431538670855339,0.900151679898393,0.638771077329241,1,NA,NA,NA
"gene_nDE_41",0.985881646523591,7.50335698874037e-12,0.708298120234472,0.00399999999906802,1.16497421524414,12774.2396445521,0.621892606419394,0.999999686869915,0.01,0.004,2.5,0.01,0.004,2.5,1.69034810995778,0.724036956559728,0.471998422303047,0.757589888692984,0.828028773415501,0.639081759603943,1,NA,NA,NA
"gene_nDE_122",0.987121115956745,0.993824854479336,1.55292952026788,3.56267667771156,1.10777001542366,10223.6457977315,0.416345401111118,0.999651647202985,0.016,0.02,0.8,0.02,0.022,0.909090909090909,1.66736968175287,0.065762752545854,0.167058295879282,0.218699386373421,0.768477296463037,0.644212459357103,1,NA,NA,NA
"gene_nDE_336",0.927388523688217,0.93190911567581,2.39631536175861,1.90921852209253,16400.3611586401,10935.6774820544,0.9998539077734,0.999825444261668,0.138,0.118,1.16949152542373,0.174,0.13,1.33846153846154,1.65102314882131,8.16775296895722e-05,0.340093065104646,0.00830690394281786,0.800997851892798,0.647876784552455,1,NA,NA,NA
"gene_nDE_379",0.984423221920739,0.991037860969902,1.02717008874047,2.23161176795969,13634.6672198166,12404.6695587006,0.999924670496465,0.999820131414178,0.014,0.018,0.777777777777778,0.016,0.02,0.8,1.63177488214794,0.181335068890657,0.0311285847082368,0.317303187525502,0.592815706669217,0.652206730961759,1,NA,NA,NA
"gene_nDE_25",0.540839934335784,0.515169509916372,2.56990975938645,2.52459379046244,28.8272135961436,10829.4110172238,0.918148241471498,0.99976693050244,1.028,1.07,0.960747663551402,1.18,1.224,0.964052287581699,1.60849931484245,0.0250594457635779,0.240300416089065,0.134381277907186,0.768477296463037,0.657464196261669,1,NA,NA,NA
"gene_nDE_127",0.879847194043504,0.90544347024239,2.0640378087316,2.22089352056034,4.37471938859088,85.2343294745632,0.679435371535687,0.974605364385336,0.192,0.19,1.01052631578947,0.248,0.21,1.18095238095238,1.57461289786215,0.00863798761104917,0.61209593799082,0.0842203792077294,0.86378012301994,0.665159775098366,1,NA,NA,NA
"gene_nDE_482",0.997985948073477,0.997489999642568,4.96512125749632,1.59362459080232,11467.7119280753,11193.5515993225,0.999567222084598,0.999857650386938,0.008,0.004,2,0.01,0.004,2.5,1.56999300224194,0.168832045554806,0.34908879201024,0.308679941862265,0.800997851892798,0.666212679717626,1,NA,NA,NA
"gene_nDE_345",0.979113791259531,0.979662889368061,3.15999771834154,2.16353296899178,17928.8553432158,15585.4005232927,0.999823778997605,0.999861201342225,0.05,0.038,1.31578947368421,0.066,0.044,1.5,1.56801754089435,0.346610760641335,0.351776971398546,0.443868705418306,0.800997851892798,0.666663170206249,1,NA,NA,NA
"gene_nDE_93",0.975393734741856,0.982075704245653,2.68224459286143,2.23161476672132,6.49124239822226,16171.7166457912,0.707609048176721,0.999862024118615,0.05,0.038,1.31578947368421,0.066,0.04,1.65,1.56131515418849,0.016957998522357,0.581638021376325,0.125430713208468,0.863400384672814,0.668192803396633,1,NA,NA,NA
"gene_nDE_92",0.98679563262267,0.997489998053858,0.605860157741995,1.59362426172818,16468.040390879,18364.0559063779,0.999963211295664,0.99991322799343,0.008,0.002,4,0.008,0.004,2,1.55805318066186,0.330794824004815,0.467687097113605,0.431538670855339,0.828028773415501,0.668937925905047,1,NA,NA,NA
"gene_nDE_131",0.960996509187846,0.94414835849197,2.56387407360644,2.25597665265767,10001.8961439821,17127.0839285887,0.999743726890909,0.99986829751379,0.088,0.114,0.771929824561403,0.1,0.126,0.793650793650794,1.54262700755646,0.000577975114529838,0.423305839605159,0.0263229463030371,0.821711335704132,0.672467553787921,1,NA,NA,NA
"gene_nDE_68",0.982987397582555,0.983168110380426,2.82143453725796,1.78233107876127,13193.9520881529,10867.9657069934,0.999786202700804,0.999836028298676,0.04,0.026,1.53846153846154,0.048,0.03,1.6,1.50710118683864,0.371672212669067,0.00521295594015203,0.463664641302586,0.319479728332174,0.680632352619476,1,NA,NA,NA
"gene_nDE_314",0.997873425858905,0.99313672730522,2.82143937260118,0.874217705948758,13660.4428028882,10409.2076432681,0.999793501807286,0.999916022014272,0.006,0.004,1.5,0.006,0.006,1,1.50692118370966,0.221896696120731,0.293663662369598,0.352868597000768,0.789641615931417,0.680673848505017,1,NA,NA,NA
"gene_nDE_246",0.901079603804767,0.91585232801991,2.40597501989034,2.11532891484495,18868.3952679707,10430.479889852,0.999872502762924,0.999797238475136,0.198,0.148,1.33783783783784,0.238,0.178,1.33707865168539,1.47334567244707,0.101390337609743,0.39290476057505,0.265222285576705,0.814291929594285,0.68843565612799,1,NA,NA,NA
"gene_nDE_55",0.997489998052366,0.995919086046986,1.59362426171491,3.92069045520288,11723.4841274323,14671.1392107216,0.999864084119913,0.999732833086774,0.004,0.012,0.333333333333333,0.004,0.016,0.25,1.4165204032027,0.0865474701939899,0.225430417565191,0.246109833727922,0.768477296463037,0.701666867136894,1,NA,NA,NA
"gene_nDE_300",0.99313671941433,0.990625978691223,0.874217463408727,1.92020044734437,10142.7446422049,10142.2325324633,0.999913816018178,0.999810708641924,0.006,0.014,0.428571428571429,0.006,0.018,0.333333333333333,1.40325325184725,0.108969143061621,0.450668456961349,0.272116659739668,0.825581935039195,0.704772328336931,1,NA,NA,NA
"gene_nDE_363",0.994979998877239,0.991493705660862,1.59362608339305,2.82143997543985,15699.8005944063,14557.2879262915,0.999898504167145,0.99980622123746,0.008,0.024,0.333333333333333,0.008,0.024,0.333333333333333,1.40054717916624,0.064418711856394,0.278303691210534,0.217425834282461,0.789641615931417,0.705406474368627,1,NA,NA,NA
"gene_nDE_272",1,0.997959543032612,0,3.92069047380499,1,16966.0682414636,1,0.999768963286333,0,0.008,0,0,0.008,0,1.38737302091816,0.194788037965114,0.983976364362817,0.331603445583467,0.999997971807154,0.708497216540953,1,NA,NA,NA
"gene_nDE_366",0.997959543032612,1,3.92069047380499,0,16966.0682414636,1,0.999768963286333,1,0.008,0,Inf,0.008,0,Inf,1.38731646669439,0.194788037965021,0.983976364517047,0.331603445583467,0.999997971807154,0.708510496881901,1,NA,NA,NA
"gene_nDE_102",0.997489998050302,1,1.59362426332923,0,13659.8344989427,1,0.999883348633177,1,0.004,0,Inf,0.004,0,Inf,1.38731286291694,0.536480786616247,0.995174843286061,0.573951713004206,0.999997971807154,0.708511343142197,1,NA,NA,NA
"gene_nDE_435",0.997489998050302,1,1.59362426332923,0,13659.8344989427,1,0.999883348633177,1,0.004,0,Inf,0.004,0,Inf,1.38731286291694,0.536480786616247,0.995174843286061,0.573951713004206,0.999997971807154,0.708511343142197,1,NA,NA,NA
"gene_nDE_192",1,0.997489998053858,0,1.59362426172818,1,18364.0559063779,1,0.99991322799343,0,0.004,0,0,0.004,0,1.38730800514365,0.536468917904596,0.995163766062716,0.573951713004206,0.999997971807154,0.708512483873875,1,NA,NA,NA
"gene_nDE_391",1,0.997489998044517,0,1.5936240337153,1,18780.269002494,1,0.999915150905669,0,0.004,0,0,0.004,0,1.38730244341435,0.536468154110304,0.995163053192764,0.573951713004206,0.999997971807154,0.708513789913705,1,NA,NA,NA
"gene_nDE_419",1,0.997489998044517,0,1.5936240337153,1,18780.269002494,1,0.999915150905669,0,0.002,0,0,0.004,0,1.38730243931509,0.536468154110304,0.995163053192764,0.573951713004206,0.999997971807154,0.708513790876319,1,NA,NA,NA
"gene_nDE_462",1,0.997873427005433,0,2.82143797421575,1,11722.2343833869,1,0.999759366776824,0,0.006,0,0,0.006,0,1.38729534660196,0.449709134824995,0.991446473094669,0.518627863048105,0.999997971807154,0.708515456432757,1,NA,NA,NA
"gene_nDE_147",1,0.997873425858905,0,2.82143937260118,1,13660.4428028882,1,0.999793501807286,0,0.004,0,0,0.006,0,1.38729063135281,0.449697307868447,0.991431690628717,0.518627863048105,0.999997971807154,0.708516563698751,1,NA,NA,NA
"gene_nDE_236",1,0.997873425858905,0,2.82143937260118,1,13660.4428028882,1,0.999793501807286,0,0.006,0,0,0.006,0,1.38729063135281,0.449697307868447,0.991431690628717,0.518627863048105,0.999997971807154,0.708516563698751,1,NA,NA,NA
"gene_nDE_471",1,0.997873425858905,0,2.82143937260118,1,13660.4428028882,1,0.999793501807286,0,0.006,0,0,0.006,0,1.38729063135281,0.449697307868447,0.991431690628717,0.518627863048105,0.999997971807154,0.708516563698751,1,NA,NA,NA
"gene_nDE_8",1,0.997489998050302,0,1.59362426332923,1,13659.8344989427,1,0.999883348633177,0,0.004,0,0,0.004,0,1.38727874466635,0.536480786616525,0.995174843282098,0.573951713004206,0.999997971807154,0.708519355012322,1,NA,NA,NA
"gene_nDE_202",1,0.997489998050302,0,1.59362426332923,1,13659.8344989427,1,0.999883348633177,0,0.002,0,0,0.004,0,1.38727874466635,0.536480786616525,0.995174843282098,0.573951713004206,0.999997971807154,0.708519355012323,1,NA,NA,NA
"gene_nDE_316",1,0.997489998050302,0,1.59362426332923,1,13659.8344989427,1,0.999883348633177,0,0.004,0,0,0.004,0,1.38727874466635,0.536480786616525,0.995174843282098,0.573951713004206,0.999997971807154,0.708519355012323,1,NA,NA,NA
"gene_nDE_285",0.997985947695099,1,4.96511440040518,0,13941.0837170655,1,0.999643976981552,1,0.006,0,Inf,0.01,0,Inf,1.38727780599104,0.094740856821857,0.98967669047831,0.251558673982879,0.999997971807154,0.70851957543872,1,NA,NA,NA
"gene_nDE_426",1,0.997489999637209,0,1.59362458995002,1,11193.8160675041,1,0.999857653749726,0,0.004,0,0,0.004,0,1.38727769307323,0.536490993803321,0.995184369520917,0.573951713004206,0.999997971807154,0.708519601954883,1,NA,NA,NA
"gene_nDE_268",1,0.997489999642568,0,1.59362459080232,1,11193.5515993225,1,0.999857650386938,0,0.004,0,0,0.004,0,1.38727769056781,0.536490995139129,0.995184370767594,0.573951713004206,0.999997971807154,0.708519602543223,1,NA,NA,NA
"gene_nDE_326",1,0.99798594769537,0,4.9651143981339,1,13981.0131733575,1,0.999644993414406,0,0.006,0,0,0.01,0,1.38727666637592,0.0947407984035614,0.989676201278383,0.251558673982879,0.999997971807154,0.708519843051269,1,NA,NA,NA
"gene_nDE_76",1,0.997873441546283,0,2.821436215336,1,10451.9333148354,1,0.999730128895175,0,0.006,0,0,0.006,0,1.3872698040108,0.449719265859895,0.991459135528168,0.518627863048105,0.999997971807154,0.708521454521679,1,NA,NA,NA
"gene_nDE_483",0.997489999637209,1,1.59362458995002,0,11193.8160675041,1,0.999857653749726,1,0.002,0,Inf,0.004,0,Inf,1.38726659840111,0.536490993803043,0.99518436952488,0.573951713004206,0.999997971807154,0.708522207286754,1,NA,NA,NA
"gene_nDE_118",1,0.997489999642568,0,1.59362459080232,1,11193.5515993225,1,0.999857650386938,0,0.004,0,0,0.004,0,1.38725959910605,0.536490995139129,0.995184370767594,0.573951713004206,0.999997971807154,0.708523850914374,1,NA,NA,NA
"gene_nDE_330",0.997489999642568,1,1.59362459080232,0,11193.5515993225,1,0.999857650386938,1,0.002,0,Inf,0.004,0,Inf,1.38724920173462,0.536490995138851,0.995184370771558,0.573951713004206,0.999997971807154,0.708526292507056,1,NA,NA,NA
"gene_nDE_465",0.997489999642568,1,1.59362459080232,0,11193.5515993225,1,0.999857650386938,1,0.004,0,Inf,0.004,0,Inf,1.38724920173462,0.536490995138851,0.995184370771558,0.573951713004206,0.999997971807154,0.708526292507056,1,NA,NA,NA
"gene_nDE_307",0.997998169095853,1,6.9935703537401,0,13054.0016643492,1,0.999464545371308,1,0.008,0,Inf,0.014,0,Inf,1.38715571642916,0.0483094555597239,0.986752821490849,0.186709517433527,0.999997971807154,0.708548245622215,1,NA,NA,NA
"gene_nDE_137",1,3.21014412312085e-14,0,0.00199999966634598,1,17913.9243841901,1,0.999999888355036,0,0.002,0,0,0.002,0,1.38629433855905,0.859884020742049,0.997274282366764,0.867977046819621,0.999997971807154,0.708750536097961,1,NA,NA,NA
"gene_nDE_142",1,3.21014412312085e-14,0,0.00199999966634598,1,17913.9243841901,1,0.999999888355036,0,0.002,0,0,0.002,0,1.38629433855905,0.859884020742049,0.997274282366764,0.867977046819621,0.999997971807154,0.708750536097961,1,NA,NA,NA
"gene_nDE_344",3.21014412312085e-14,1,0.00199999966634598,0,17913.9243841901,1,0.999999888355036,1,0.002,0,Inf,0.002,0,Inf,1.38629433573448,0.859884020695354,0.99727428236674,0.867977046819621,0.999997971807154,0.708750536761338,1,NA,NA,NA
"gene_nDE_446",3.21014412312085e-14,1,0.00199999966634598,0,17913.9243841901,1,0.999999888355036,1,0.002,0,Inf,0.002,0,Inf,1.38629433448697,0.859884020695354,0.99727428236674,0.867977046819621,0.999997971807154,0.708750537054327,1,NA,NA,NA
"gene_nDE_341",3.21014412312085e-14,1,0.00199999966634598,0,17913.9243841901,1,0.999999888355036,1,0.002,0,Inf,0.002,0,Inf,1.38629433428074,0.859884020695354,0.99727428236674,0.867977046819621,0.999997971807154,0.708750537102762,1,NA,NA,NA
"gene_nDE_389",3.21014412312085e-14,1,0.00199999966634598,0,17913.9243841901,1,0.999999888355036,1,0.002,0,Inf,0.002,0,Inf,1.38629432806813,0.859884020695354,0.99727428236674,0.867977046819621,0.999997971807154,0.708750538561851,1,NA,NA,NA
"gene_nDE_231",1,3.21014412312085e-14,0,0.00199999966634598,1,17913.9243841901,1,0.999999888355036,0,0.002,0,0,0.002,0,1.3862943234543,0.859884020742049,0.997274282366764,0.867977046819621,0.999997971807154,0.708750539645454,1,NA,NA,NA
"gene_nDE_91",3.21014412312085e-14,1,0.00199999966634598,0,17913.9243841901,1,0.999999888355036,1,0.002,0,Inf,0.002,0,Inf,1.3862943222786,0.859884020695354,0.99727428236674,0.867977046819621,0.999997971807154,0.708750539921577,1,NA,NA,NA
"gene_nDE_56",1,3.21014412312085e-14,0,0.00199999966634598,1,17913.9243841901,1,0.999999888355036,0,0.002,0,0,0.002,0,1.38629430886703,0.859884020742049,0.997274282366764,0.867977046819621,0.999997971807154,0.708750543071409,1,NA,NA,NA
"gene_nDE_470",1,3.21014412312085e-14,0,0.00199999966634598,1,17913.9243841901,1,0.999999888355036,0,0.002,0,0,0.002,0,1.38629430886703,0.859884020742049,0.997274282366764,0.867977046819621,0.999997971807154,0.708750543071409,1,NA,NA,NA
"gene_nDE_301",3.21014412312085e-14,1,0.00199999966634598,0,17913.9243841901,1,0.999999888355036,1,0.002,0,Inf,0.002,0,Inf,1.38629430475984,0.859884020695354,0.99727428236674,0.867977046819621,0.999997971807154,0.70875054403602,1,NA,NA,NA
"gene_nDE_399",0.99174232864821,0.993136727305574,1.69539329350491,0.874217705887391,0.400008865281823,10409.1577809268,0.190898374139995,0.999916021612037,0.008,0.004,2,0.014,0.006,2.33333333333333,1.37702806843367,0.635240423425181,0.498200896465717,0.666303524815165,0.832447199069207,0.710928203289155,1,NA,NA,NA
"gene_nDE_357",0.970664517969965,0.964151472497363,1.70442032715462,2.23161188326161,13663.8977673465,18319.4641211733,0.999875276602981,0.999878198398457,0.046,0.076,0.605263157894737,0.05,0.08,0.625,1.34964212003945,0.401923769646791,0.537520540318144,0.492643706224209,0.852119224056794,0.717380157761668,1,NA,NA,NA
"gene_nDE_238",0.971579068350439,0.975070628450871,2.46297344491137,3.28929248586943,10359.8800638297,18476.2633410571,0.999762315005781,0.999822003673406,0.066,0.066,1,0.07,0.082,0.853658536585366,1.34357674315197,0.190640559610451,0.369945377380006,0.329414936901012,0.809727382122564,0.718812266479783,1,NA,NA,NA
"gene_nDE_347",0.994979996097871,0.987449990278798,1.59362426500313,1.59362425573768,18490.9208316049,14048.561835568,0.999913823278667,0.999886576041077,0.008,0.02,0.4,0.008,0.02,0.4,1.337497530878,0.0795079269699299,0.188913477496286,0.23852378090979,0.768477296463037,0.720248756731312,1,NA,NA,NA
"gene_nDE_305",0.993573423260505,0.995746851848636,4.35690806130048,2.82143938464396,3.07091299039037,14253.2069548043,0.413433895219018,0.999802087979441,0.018,0.008,2.25,0.028,0.012,2.33333333333333,1.32970809563204,0.322688880443675,0.221085773051371,0.431538670855339,0.768477296463037,0.72209097390129,1,NA,NA,NA
"gene_nDE_496",0.983128961103477,0.979264400193855,2.96366172215484,2.02550261744567,15767.200393418,16711.6232659851,0.999812071598508,0.999878811464481,0.04,0.036,1.11111111111111,0.05,0.042,1.19047619047619,1.32911501817142,0.0339312899021142,0.00270295411632016,0.153226561768495,0.275193326212827,0.722231311214228,1,NA,NA,NA
"gene_nDE_401",0.947565163998739,0.96380477604783,2.09784211498648,2.15498044888635,17614.0684318331,13164.6764756598,0.99988091381051,0.999836332647223,0.092,0.068,1.35294117647059,0.11,0.078,1.41025641025641,1.32590710328617,0.136573558975618,0.825953648587482,0.286184617961956,0.999997971807154,0.722990564294534,1,NA,NA,NA
"gene_nDE_123",0.981727393304247,0.972389964994552,1.75125533742848,1.59362481760912,4.01169061445544,16389.8760235654,0.69611803545442,0.999902777185219,0.032,0.04,0.8,0.032,0.044,0.727272727272727,1.31651769634749,0.240357133511945,0.182732097808567,0.370910828333181,0.768477296463037,0.725214573023486,1,NA,NA,NA
"gene_nDE_3",0.960416321839321,0.970551137287076,1.61682805404425,2.51283095034325,0.649046961448286,6.94153305851911,0.286444290620858,0.734214702545009,0.05,0.056,0.892857142857143,0.064,0.074,0.864864864864865,1.31569352017658,0.279796029914922,0.56418506866649,0.406889819774581,0.854535826017403,0.725409911044926,1,NA,NA,NA
"gene_nDE_154",0.99313671941433,7.50335698874037e-12,0.874217463408727,0.00399999999906802,10142.7446422049,12774.2396445521,0.999913816018178,0.999999686869915,0.008,0.004,2,0.006,0.004,1.5,1.31146531449657,0.446058184257257,0.45101388547393,0.518627863048105,0.825581935039195,0.726412341155044,1,NA,NA,NA
"gene_nDE_82",0.983719376746983,0.980690548889816,1.96552646734808,2.79655806062518,14813.5968787078,35.1874365627254,0.999867333658109,0.926375356558575,0.028,0.04,0.7,0.032,0.054,0.592592592592593,1.27651052426603,0.30617384873638,0.00320738142439192,0.42255367883624,0.275193326212827,0.734718297668778,1,NA,NA,NA
"gene_nDE_417",3.21014412312085e-14,0.997489998050302,0.00199999966634598,1.59362426332923,17913.9243841901,13659.8344989427,0.999999888355036,0.999883348633177,0.002,0.004,0.5,0.002,0.004,0.5,1.27288081231069,0.325043757507581,0.445396047300854,0.431538670855339,0.825581935039195,0.735582645934018,1,NA,NA,NA
"gene_nDE_381",0.997489999637209,3.21014412312085e-14,1.59362458995002,0.00199999966634598,11193.8160675041,17913.9243841901,0.999857653749726,0.999999888355036,0.004,0.002,2,0.004,0.002,2,1.27286237310558,0.325048539272886,0.445400310822128,0.431538670855339,0.825581935039195,0.735587037748674,1,NA,NA,NA
"gene_nDE_380",0.957107293135639,0.960529275346099,1.81849078439693,1.97614816196676,2.53272142215186,11608.9365016605,0.582072604581314,0.999829802512381,0.056,0.062,0.903225806451613,0.078,0.078,1,1.27126038955635,0.181950079560078,0.529344631803734,0.317303187525502,0.850520026381281,0.735968628217638,1,NA,NA,NA
"gene_nDE_500",0.920060932139907,0.921113806031677,1.90144802876009,2.28176899467459,13095.4195177583,24.9824343768547,0.9998548216056,0.916308979815734,0.138,0.138,1,0.152,0.18,0.844444444444444,1.25788064621474,0.10910038572313,0.396679134417258,0.272116659739668,0.818150714735595,0.739158185441951,1,NA,NA,NA
"gene_nDE_244",0.965440672719521,0.975671019676525,2.02550238822929,1.72633622254334,10579.6912624444,11190.2709691864,0.999808584709528,0.999845752623465,0.056,0.036,1.55555555555556,0.07,0.042,1.66666666666667,1.25396953255733,0.152698826700042,0.774862696393746,0.300302546268468,0.975778417425564,0.740091378754528,1,NA,NA,NA
"gene_nDE_263",0.981709386676197,0.970703266313179,2.07756838594891,2.18454385831094,10323.8092862018,14623.7296793085,0.999798800004764,0.999850638816488,0.034,0.054,0.62962962962963,0.038,0.064,0.59375,1.24894540774898,0.0468177788288796,0.293977996463864,0.185144925228503,0.789641615931417,0.74129067881293,1,NA,NA,NA
"gene_nDE_498",0.870707005134515,0.891417596402569,2.13468641157011,2.0076949764203,10141.6567537347,11135.0720349308,0.999789557344099,0.999819728777641,0.254,0.194,1.30927835051546,0.276,0.218,1.26605504587156,1.23530580767329,0.00775637059021483,0.521156554730399,0.077383325190748,0.846180012771132,0.744549565442638,1,NA,NA,NA
"gene_nDE_415",0.979992262121796,0.972389978516393,2.29911050525245,1.59362425843322,13707.1301530107,17283.4430646723,0.999832297139359,0.999907803246987,0.04,0.038,1.05263157894737,0.046,0.044,1.04545454545455,1.21107354809897,0.0183693544687064,0.0691625700514598,0.129187755197951,0.768477296463037,0.750349661094477,1,NA,NA,NA
"gene_nDE_438",0.958066565058977,0.95784332965974,1.95548014589597,1.42326228412529,16464.0820444966,11525.4530169828,0.999881241607584,0.999876526627888,0.068,0.06,1.13333333333333,0.082,0.06,1.36666666666667,1.19359473583751,0.103953977959438,0.0194905855232052,0.267043452362867,0.511511783909081,0.75454096506398,1,NA,NA,NA
"gene_nDE_151",0.952957387637525,0.972693635002193,0.722748944758604,1.31837393844457,0.633754339237075,13722.0836930858,0.467197054894188,0.999903932426376,0.03,0.032,0.9375,0.034,0.036,0.944444444444445,1.18882754153947,0.213833014192466,0.166481177037811,0.342530549955946,0.768477296463037,0.755685157143836,1,NA,NA,NA
"gene_nDE_44",0.967438752148122,0.974133530593867,1.96552663593908,2.62887105428163,11318.3560157217,18437.1236857009,0.999826371836826,0.999857434580741,0.054,0.058,0.931034482758621,0.064,0.068,0.941176470588235,1.18586424598925,0.0904773840891556,0.343612995333658,0.25002681957954,0.800997851892798,0.75639660769763,1,NA,NA,NA
"gene_nDE_365",0.992469994102194,0.986176255388264,1.593624252295,2.02549690645208,18663.2512971822,10995.5902540765,0.999914618939562,0.999815823997463,0.01,0.026,0.384615384615385,0.012,0.028,0.428571428571429,1.18511154717712,0.160457751903205,0.69242436915261,0.302521067794269,0.900151679898393,0.756577347760553,1,NA,NA,NA
"gene_nDE_292",7.50335698874037e-12,0.986795633958738,0.00399999999906802,0.605860229804248,12774.2396445521,17211.6364560202,0.999999686869915,0.999964800621635,0.004,0.006,0.666666666666667,0.004,0.008,0.5,1.17822952920071,0.499427902860263,0.547940885995949,0.57134552087214,0.852119224056794,0.758230364583487,1,NA,NA,NA
"gene_nDE_72",0.973244156490346,0.97740997600128,1.71925261888246,1.59362138140794,3.20407584631658,11507.8363312981,0.650794654259788,0.999861537766166,0.032,0.034,0.941176470588235,0.046,0.036,1.27777777777778,1.16995977100009,0.30129933572817,0.0230845416737877,0.420367014080375,0.550181576558607,0.760217843708462,1,NA,NA,NA
"gene_nDE_64",0.954746364484547,0.95058123137079,2.51913102249867,2.67104997773494,7.03774519906527,11483.1431152062,0.736406440337214,0.999767447919728,0.084,0.112,0.75,0.114,0.132,0.863636363636364,1.16453203232822,0.0568155522680291,0.590775315541496,0.207595057685817,0.863535470552632,0.761522949612523,1,NA,NA,NA
"gene_nDE_312",0.993422362321887,0.986176279711638,2.43248419469987,2.02550340593103,12520.605864222,15206.5448303855,0.999805759263286,0.999866818289854,0.012,0.028,0.428571428571429,0.016,0.028,0.571428571428571,1.15202011904196,0.0234318688411368,0.211930909759205,0.132231659060234,0.768477296463037,0.764533336669232,1,NA,NA,NA
"gene_nDE_323",0.948693722855119,0.963804776240758,1.94907924397298,2.15498045627714,11801.7475058432,16865.6113362349,0.999834875521416,0.999872242689647,0.078,0.056,1.39285714285714,0.1,0.078,1.28205128205128,1.14244268051766,0.021780712100114,0.674255504039976,0.132231659060234,0.896498820615196,0.766839373261773,1,NA,NA,NA
"gene_nDE_335",0.816920692380927,0.843162696062398,2.26131509581803,2.23161199772785,10475.4808730605,12115.9021015767,0.999784179162341,0.999815845240655,0.376,0.304,1.23684210526316,0.414,0.35,1.18285714285714,1.13009995575499,0.0776718698360994,0.610040556458932,0.23852378090979,0.86378012301994,0.769813249515703,1,NA,NA,NA
"gene_nDE_115",0.979929049187374,0.986176255388656,1.19575753698976,2.02549690646854,18377.6269370187,10995.590254405,0.999934938295186,0.999815823997467,0.018,0.024,0.75,0.024,0.028,0.857142857142857,1.12177098403941,0.362142652948204,0.0606794900040413,0.456938817984646,0.754152736426502,0.771821250546892,1,NA,NA,NA
"gene_nDE_377",0.976809532950994,0.967238108437629,1.98357369656545,2.19767503070551,16083.4629356979,7.54125790054916,0.999876685195191,0.774341291164187,0.04,0.06,0.666666666666667,0.046,0.072,0.638888888888889,1.11844693608629,0.31130082378293,0.80562279104536,0.423962074294848,0.999997971807154,0.772622889537392,1,NA,NA,NA
"gene_nDE_453",0.901739085135659,0.914606078321344,2.25928984160339,2.01419488818205,13428.7780333005,14060.9463178271,0.999831785901026,0.999856773053842,0.19,0.146,1.3013698630137,0.222,0.172,1.2906976744186,1.11540464861093,0.143018001215426,0.566323754166928,0.290780675456956,0.854535826017403,0.773356701951326,1,NA,NA,NA
"gene_nDE_467",0.993088135005675,0.997489998050302,2.02550235439304,1.59362426332923,12994.0197934538,13659.8344989427,0.999844144714158,0.999883348633177,0.012,0.002,6,0.014,0.004,3.5,1.10874723161773,0.291448086519861,0.458010768430719,0.414588906804223,0.825581935039195,0.774962897818543,1,NA,NA,NA
"gene_nDE_256",0.997489999637209,0.993088135010079,1.59362458995002,2.02550235478035,11193.8160675041,12993.8746498128,0.999857653749726,0.999844142973471,0.002,0.01,0.2,0.004,0.014,0.285714285714286,1.10874336539254,0.291452236710394,0.458015152772327,0.414588906804223,0.825581935039195,0.77496383075513,1,NA,NA,NA
"gene_nDE_124",0.993088136706277,0.99748999805812,2.02550314422164,1.5936242606478,18621.7416854823,11044.0246749714,0.999891240954437,0.999855723399318,0.014,0.004,3.5,0.014,0.004,3.5,1.1087411839259,0.29145164612205,0.458014528838726,0.414588906804223,0.825581935039195,0.774964357152389,1,NA,NA,NA
"gene_nDE_248",3.21014412312085e-14,0.99313671941433,0.00199999966634598,0.874217463408727,17913.9243841901,10142.7446422049,0.999999888355036,0.999913816018178,0.002,0.006,0.333333333333333,0.002,0.006,0.333333333333333,1.10617886373026,0.447615878458135,0.567306781219727,0.518627863048105,0.854535826017403,0.775582694612657,1,NA,NA,NA
"gene_nDE_489",0.984385535592971,0.977409960231065,2.30555454295564,1.59362066325949,71.5628930490621,10463.0265668675,0.968788371515678,0.999847713473141,0.034,0.032,1.0625,0.036,0.036,1,1.1000892251341,0.131390757807503,0.410814743884077,0.286184617961956,0.819167472097395,0.77705254435466,1,NA,NA,NA
